id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
318017,73604367419834368,,0,3300,,-1000,-150.0,-650.0,-30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318018,73604371567542272,,0,3300,,-1000,-140.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318019,73604371696916769,,0,3300,490.0,-1000,-140.0,-660.0,-23.0,,1,4,274.0,1389.0,,,,,,,,,45459,0,0
318020,73604371696918121,,0,3300,460.0,-1160,-300.0,-770.0,,,2,4,,,,,,,,,,,45461,0,0
318021,73604371701236121,,0,3300,489.0,-1000,-140.0,,,,2,4,,,,,,,,,,,45433,0,0
318022,73604371705972939,,0,1423,490.0,-940,-210.0,-580.0,,,2,4,,,,,,,,,,,45458,0,0
318023,73604371720653892,,0,1423,489.0,-820,-130.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
318024,73604371754208214,,0,1423,406.0,-860,-180.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
318025,73604375810015232,,0,3300,,-1000,-150.0,-640.0,-30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318026,73604376384942937,,0,3300,490.0,-1000,-140.0,-670.0,-19.0,,1,4,274.0,1123.0,,,,,,,,,45459,0,0
318027,73604376397898454,,0,3102,489.0,-990,-160.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318028,73604379326458158,,0,3300,95.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
318029,73604379338504502,,0,3102,460.0,-1060,-210.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
318030,73604379353185318,,0,3102,490.0,-1020,-160.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
318031,73604380218884096,,0,3300,,-1000,-150.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318032,73604383839233725,,0,3300,490.0,-1000,-140.0,-670.0,-18.0,,1,4,274.0,2029.0,,,,,,,,,45459,0,0
318033,73604383906486467,,0,3300,489.0,-1000,-150.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
318034,73604384014926060,,0,1423,489.0,-820,-110.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
318035,73604384014926060,,0,1423,490.0,-930,-180.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
318036,73604384212039294,,0,3102,489.0,-990,-160.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318037,73604384396869632,,0,3300,,-1010,-140.0,-630.0,-30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318038,73604384396589352,,0,3102,460.0,-1000,-170.0,-730.0,,,2,4,,,,,,,,,,,45458,0,0
318039,73604384476281674,,0,3102,490.0,-1140,-300.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
318040,73604387798620646,,0,3300,490.0,-1000,-140.0,-670.0,-25.0,,1,4,274.0,1389.0,,,,,,,,,45459,0,0
318041,73604387865891372,,0,3300,460.0,-1050,-190.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
318042,73604387865891372,,0,3300,489.0,-1030,-160.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
318043,73604387865891372,,0,3300,95.0,-1060,-180.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
318044,73604388056362245,,0,3102,95.0,-1010,-190.0,-730.0,,,2,4,,,,,,,,,,,45458,0,0
318045,73604388677419008,,0,3300,,-1000,-150.0,-650.0,-10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318046,73604392903901184,,0,3300,,-1000,-140.0,-660.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318047,73604395911769044,,0,1423,489.0,-820,-110.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
318048,73604395926450013,,0,1423,490.0,-910,-170.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
318049,73604396855109934,,0,3300,490.0,-1000,-140.0,-660.0,-14.0,,1,4,274.0,1255.0,,,,,,,,,45459,0,0
318050,73604396860379104,,0,3300,460.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
318051,73604396860379104,,0,3300,489.0,-1000,-140.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
318052,73604396867337274,,0,1423,406.0,-1010,-300.0,-620.0,,,2,4,,,,,,,,,,,45458,0,0
318053,73604396974292346,,0,3102,489.0,-960,-130.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318054,73604396974292346,,0,3102,490.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318055,73604396974292346,,0,3102,460.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318056,73604397128548352,,0,3300,,-1010,-140.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
318057,73604400908511263,,0,3102,489.0,-960,-130.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
318058,73604400950455766,,0,3102,490.0,-1000,-180.0,-730.0,,,2,4,,,,,,,,,,,45458,0,0
318059,73604401086140030,,0,3300,490.0,-1000,-140.0,-670.0,-5.0,,1,4,274.0,9324.0,,,,,,,,,45459,0,0
