id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
233931,73566262078518097,,0,3102,460.0,-1110,-300,-730.0,,,2,4,,,,,,,,,,,45461,0,1
233932,73566262081809097,,0,3102,95.0,-1110,-300,,,,2,4,,,,,,,,,,,45433,0,1
233933,73566262478110720,,0,3102,,-970,-150,-590.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,1
233934,73566262989663255,,0,1423,489.0,-820,-120,-610.0,,,2,4,,,,,,,,,,,45458,0,1
233935,73566263033703863,,0,1423,460.0,-1010,-300,-620.0,,,2,4,,,,,,,,,,,45458,0,1
233936,73566264043072715,,0,3102,490.0,-1040,-200,-710.0,,,2,4,,,,,,,,,,,45461,0,1
233937,73566264052129182,,0,450,490.0,-950,-160,-660.0,,,2,4,,,,,,,,,,,45458,0,1
233938,73566264052129182,,0,450,489.0,-850,-100,-660.0,,,2,4,,,,,,,,,,,45458,0,1
233939,73566264052129182,,0,450,460.0,-1040,-300,-650.0,,,2,4,,,,,,,,,,,45458,0,1
233940,73566265356546282,,0,10813,472.0,-790,-135,-790.0,,,4,3,,,,,,,,,,,16687,0,1
233941,73566265627115520,,0,10813,,-780,-130,-780.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
233942,73566265591568554,,0,10813,225.0,-800,-175,-800.0,,,5,3,,,,,,,,,,,16687,0,1
233943,73566266523489436,,0,10813,155.0,-860,-210,-860.0,,,5,3,,,,,,,,,,,16687,0,1
233944,73566266523489436,,0,10813,354.0,-810,-165,-810.0,,,5,3,,,,,,,,,,,16687,0,1
233945,73566268471134313,,0,450,460.0,-1040,-300,-670.0,,,2,4,,,,,,,,,,,45461,0,1
233946,73566268471134313,,0,450,490.0,-970,-170,-660.0,,,2,4,,,,,,,,,,,45461,0,1
233947,73566268469966787,,0,450,489.0,-870,-100,-600.0,100.0,,1,4,274.0,543.0,,,,,,,,,45459,0,1
233948,73566268663636087,,0,1423,490.0,-940,-180,-610.0,,,2,4,,,,,,,,,,,45458,0,1
233949,73566268707677760,,0,1423,489.0,-830,-130,-600.0,,,2,4,,,,,,,,,,,45458,0,1
233950,73566268707677760,,0,1423,406.0,-980,-210,-590.0,,,2,4,,,,,,,,,,,45458,0,1
233951,73566268742602038,,0,450,347.0,-1090,-300,-700.0,,,2,4,,,,,,,,,,,45461,0,1
233952,73566268761703066,,0,450,406.0,-1100,-300,-710.0,,,2,4,,,,,,,,,,,45461,0,1
233953,73566268786121811,,0,450,95.0,-1080,-220,-750.0,,,2,4,,,,,,,,,,,45461,0,1
233954,73566268859613184,,0,450,,-870,-60,-630.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055639.0,0,0,1
233955,73566268920536892,,0,3300,489.0,-940,-120,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233956,73566268974237949,,0,3102,489.0,-1000,-140,-750.0,,,2,4,,,,,,,,,,,45458,0,1
233957,73566268959558153,,0,3102,95.0,-1040,-210,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233958,73566268974237949,,0,3102,460.0,-1060,-220,-740.0,,,2,4,,,,,,,,,,,45458,0,1
233959,73566269189026757,,0,3300,490.0,-990,-130,-740.0,,,2,4,,,,,,,,,,,45458,0,1
233960,73566269249847755,,0,3102,490.0,-1030,-190,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233961,73566269575596238,,0,3300,460.0,-1030,-180,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233962,73566270549399598,,0,1423,460.0,-990,-240,-660.0,,,2,4,,,,,,,,,,,45458,0,1
233963,73566270692668674,,0,450,93.0,-1030,-210,,,,2,4,,,,,,,,,,,45433,0,1
233964,73566270689224674,,0,450,281.0,-1010,-200,-670.0,,,2,4,,,,,,,,,,,45461,0,1
233965,73566271836237870,,0,10838,472.0,-730,-110,-730.0,,,4,3,,,,,,,,,,,16687,0,1
233966,73566271979651072,,0,10838,,-750,-110,-750.0,,,3,3,,,,,,,43211.0,34200.0,,2697489.0,0,0,1
233967,73566274875156063,,0,1423,460.0,-1000,-300,,,,2,4,,,,,,,,,,,45433,0,1
233968,73566274870452151,,0,1423,489.0,-850,-100,-550.0,52.0,,1,4,274.0,463.0,,,,,,,,,45459,0,1
233969,73566274871657063,,0,1423,406.0,-1000,-300,-620.0,,,2,4,,,,,,,,,,,45461,0,1
233970,73566274953491987,,0,1423,490.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45458,0,1
233971,73566274973363043,,0,450,489.0,-850,-60,-700.0,,,2,4,,,,,,,,,,,45458,0,1
233972,73566274973363043,,0,450,406.0,-970,-200,-680.0,,,2,4,,,,,,,,,,,45458,0,1
233973,73566275044666125,,0,450,490.0,-970,-160,-710.0,,,2,4,,,,,,,,,,,45458,0,1
233974,73566275212083200,,0,1423,,-850,-110,-540.0,100.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
233975,73566275683659035,,0,3300,490.0,-1000,-150,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233976,73566275683659035,,0,3300,489.0,-970,-140,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233977,73566275719312782,,0,3300,406.0,-1010,-180,-730.0,,,2,4,,,,,,,,,,,45458,0,1
233978,73566275746576962,,0,3300,460.0,-1030,-160,-770.0,,,2,4,,,,,,,,,,,45458,0,1
233979,73566276163866580,,0,3102,460.0,-1040,-200,-750.0,,,2,4,,,,,,,,,,,45458,0,1
233980,73566276163866580,,0,3102,489.0,-990,-140,-760.0,,,2,4,,,,,,,,,,,45458,0,1
233981,73566276163866580,,0,3102,95.0,-1040,-190,-760.0,,,2,4,,,,,,,,,,,45458,0,1
233982,73566276200652212,,0,1423,124.0,-1020,-300,,,,2,4,,,,,,,,,,,45433,0,1
233983,73566276197108212,,0,1423,124.0,-1020,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
233984,73566276375133524,,0,1423,95.0,-1010,-300,,,,2,4,,,,,,,,,,,45433,0,1
233985,73566276745338109,,0,450,460.0,-970,-220,-660.0,,,2,4,,,,,,,,,,,45458,0,1
233986,73566276808307117,,0,450,491.0,-1080,-300,-690.0,,,2,4,,,,,,,,,,,45458,0,1
233987,73566277398196194,,0,1423,148.0,-880,-180,-600.0,,,2,4,,,,,,,,,,,45461,0,1
233988,73566277876377928,,0,1423,496.0,-1000,-300,,,,2,4,,,,,,,,,,,45433,0,1
233989,73566278233513178,,0,10838,472.0,-730,-125,-730.0,,,4,3,,,,,,,,,,,16687,0,1
233990,73566278388154368,,0,10838,,-740,-120,-740.0,,,3,3,,,,,,,43211.0,34200.0,,2697489.0,0,0,1
233991,73566281393188452,,0,3102,489.0,-940,-120,-640.0,-29.0,,1,4,274.0,2053.0,,,,,,,,,45459,0,1
233992,73566281395294518,,0,3102,490.0,-1040,-200,-750.0,,,2,4,,,,,,,,,,,45461,0,1
233993,73566281395294518,,0,3102,95.0,-1040,-220,-750.0,,,2,4,,,,,,,,,,,45461,0,1
233994,73566281448357888,,0,3102,,-970,-150,-610.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,1
233995,73566281673338140,,0,3102,460.0,-1130,-300,,,,2,4,,,,,,,,,,,45433,0,1
233996,73566281682127973,,0,3300,490.0,-980,-140,-740.0,,,2,4,,,,,,,,,,,45458,0,1
233997,73566281682127973,,0,3300,460.0,-1150,-300,-760.0,,,2,4,,,,,,,,,,,45458,0,1
233998,73566281682127973,,0,3300,489.0,-970,-130,-740.0,,,2,4,,,,,,,,,,,45458,0,1
233999,73566282551805105,,0,3300,406.0,-1140,-300,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234000,73566283268075228,,0,1423,489.0,-830,-110,-620.0,,,2,4,,,,,,,,,,,45458,0,1
234001,73566283794515328,,0,450,490.0,-980,-170,-700.0,,,2,4,,,,,,,,,,,45458,0,1
234002,73566283794515328,,0,450,489.0,-840,-50,-700.0,,,2,4,,,,,,,,,,,45458,0,1
234003,73566283794515328,,0,450,460.0,-970,-160,-710.0,,,2,4,,,,,,,,,,,45458,0,1
234004,73566284427177082,,0,1423,460.0,-960,-220,-640.0,,,2,4,,,,,,,,,,,45458,0,1
234005,73566284589694976,,0,3046,,-670,-70,-670.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234006,73566284573144088,,0,3046,472.0,-630,-75,-630.0,,,4,3,,,,,,,,,,,16687,0,1
234007,73566284573144088,,0,3046,354.0,-660,-90,-660.0,,,5,3,,,,,,,,,,,16687,0,1
234008,73566284593644607,,0,3046,354.0,-650,-95,-650.0,,,5,3,,,,,,,,,,,16687,0,1
234009,73566284593644607,,0,3046,472.0,-630,-65,-630.0,,,4,3,,,,,,,,,,,16687,0,1
234010,73566284685145326,,0,3046,354.0,-740,-150,-740.0,,,5,3,,,,,,,,,,,16687,0,1
234011,73566284685145326,,0,3046,472.0,-660,-70,-660.0,,,4,3,,,,,,,,,,,16687,0,1
234012,73566284698224647,,0,3046,354.0,-750,-155,-750.0,,,5,3,,,,,,,,,,,16687,0,1
234013,73566284698224647,,0,3046,472.0,-660,-70,-660.0,,,4,3,,,,,,,,,,,16687,0,1
234014,73566284712975395,,0,3046,354.0,-730,-135,-730.0,,,5,3,,,,,,,,,,,16687,0,1
234015,73566284712975395,,0,3046,472.0,-660,-70,-660.0,,,4,3,,,,,,,,,,,16687,0,1
234016,73566284937442511,,0,3046,354.0,-660,-85,-660.0,,,5,3,,,,,,,,,,,16687,0,1
234017,73566284937442511,,0,3046,472.0,-640,-65,-640.0,,,4,3,,,,,,,,,,,16687,0,1
234018,73566285143408640,,0,3046,,-670,-50,-670.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234019,73566285219444969,,0,3046,354.0,-730,-145,-730.0,,,5,3,,,,,,,,,,,16687,0,1
234020,73566285219444969,,0,3046,472.0,-650,-70,-650.0,,,4,3,,,,,,,,,,,16687,0,1
234021,73566285328315577,,0,3046,472.0,-640,-80,-640.0,,,4,3,,,,,,,,,,,16687,0,1
234022,73566285328315577,,0,3046,354.0,-670,-100,-670.0,,,5,3,,,,,,,,,,,16687,0,1
234023,73566285615857664,,0,3046,,-660,-50,-660.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234024,73566285582251165,,0,3046,472.0,-660,-65,-660.0,,,4,3,,,,,,,,,,,16687,0,1
234025,73566285582251165,,0,3046,354.0,-720,-130,-720.0,,,5,3,,,,,,,,,,,16687,0,1
234026,73566285635281922,,0,3046,354.0,-660,-85,-660.0,,,5,3,,,,,,,,,,,16687,0,1
234027,73566285635281922,,0,3046,472.0,-640,-60,-640.0,,,4,3,,,,,,,,,,,16687,0,1
234028,73566286166556672,,0,3046,,-660,-60,-660.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234029,73566286717255680,,0,3046,,-680,-60,-680.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234030,73566287291351040,,0,3046,,-650,-40,-650.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234031,73566287785754624,,0,3046,,-660,-50,-660.0,,,3,3,,,,,,,43211.0,34200.0,,2743649.0,0,0,1
234032,73566287851248737,,0,3102,95.0,-1130,-300,-750.0,,,2,4,,,,,,,,,,,45461,0,1
234033,73566287849026176,,0,3102,489.0,-940,-120,-640.0,-35.0,,1,4,274.0,8196.0,,,,,,,,,45459,0,1
234034,73566287851248737,,0,3102,460.0,-1120,-300,-740.0,,,2,4,,,,,,,,,,,45461,0,1
234035,73566287851248737,,0,3102,490.0,-1030,-180,-750.0,,,2,4,,,,,,,,,,,45461,0,1
234036,73566288291168256,,0,3102,,-970,-130,-630.0,-10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,1
234037,73566291150736409,,0,10813,472.0,-800,-165,-800.0,,,4,3,,,,,,,,,,,16687,0,1
234038,73566291150736409,,0,10813,225.0,-810,-185,-810.0,,,5,3,,,,,,,,,,,16687,0,1
234039,73566291436830720,,0,10813,,-780,-120,-780.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234040,73566294150520882,,0,1423,406.0,-1000,-300,-620.0,,,2,4,,,,,,,,,,,45461,0,1
234041,73566294130218492,,0,1423,490.0,-990,-300,,,,2,4,,,,,,,,,,,45433,0,1
234042,73566294125290327,,0,1423,489.0,-850,-120,-520.0,43.0,,1,4,274.0,9540.0,,,,,,,,,45459,0,1
234043,73566294130218492,,0,1423,460.0,-990,-300,,,,2,4,,,,,,,,,,,45433,0,1
234044,73566294170227840,,0,3300,460.0,-1140,-300,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234045,73566294170227840,,0,3300,490.0,-990,-160,-740.0,,,2,4,,,,,,,,,,,45458,0,1
234046,73566294170227840,,0,3300,489.0,-960,-120,-740.0,,,2,4,,,,,,,,,,,45458,0,1
234047,73566294661988352,,0,1423,,-850,-120,-550.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
234048,73566295760648660,,0,450,489.0,-860,-100,-660.0,,,2,4,,,,,,,,,,,45458,0,1
234049,73566295824757480,,0,3102,460.0,-1030,-180,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234050,73566295824757480,,0,3102,489.0,-960,-120,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234051,73566296122206692,,0,1423,148.0,-890,-190,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234052,73566296361627417,,0,3102,490.0,-990,-170,-730.0,,,2,4,,,,,,,,,,,45458,0,1
234053,73566297121469387,,0,3102,95.0,-1020,-180,-740.0,,,2,4,,,,,,,,,,,45458,0,1
234054,73566297708259513,,0,3300,406.0,-1030,-180,-760.0,,,2,4,,,,,,,,,,,45458,0,1
234055,73566297852018688,,0,10813,,-760,-80,-760.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234056,73566297845666037,,0,10813,225.0,-820,-195,-820.0,,,5,3,,,,,,,,,,,16687,0,1
234057,73566297845666037,,0,10813,472.0,-800,-170,-800.0,,,4,3,,,,,,,,,,,16687,0,1
234058,73566298384066808,,0,10813,354.0,-760,-155,-760.0,,,5,3,,,,,,,,,,,16687,0,1
234059,73566300923917536,,0,1423,460.0,-980,-300,-600.0,,,2,4,,,,,,,,,,,45461,0,1
234060,73566300923181690,,0,1423,489.0,-850,-120,-510.0,62.0,,1,4,274.0,10218.0,,,,,,,,,45459,0,1
234061,73566300963808757,,0,1423,490.0,-980,-300,,,,2,4,,,,,,,,,,,45433,0,1
234062,73566301045341258,,0,450,406.0,-1070,-300,,,,2,4,,,,,,,,,,,45433,0,1
234063,73566301130072454,,0,450,490.0,-970,-150,-710.0,,,2,4,,,,,,,,,,,45461,0,1
234064,73566301045341258,,0,450,95.0,-1080,-280,,,,2,4,,,,,,,,,,,45433,0,1
234065,73566301130072454,,0,450,407.0,-1010,-170,-730.0,,,2,4,,,,,,,,,,,45461,0,1
234066,73566301130072454,,0,450,460.0,-1000,-180,-690.0,,,2,4,,,,,,,,,,,45461,0,1
234067,73566300967368567,,0,450,489.0,-850,-70,-690.0,,,2,4,,,,,,,,,,,45458,0,1
234068,73566301370187776,,0,450,,-890,-60,-630.0,70.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055639.0,0,0,1
234069,73566301400550644,,0,450,347.0,-1070,-300,-680.0,,,2,4,,,,,,,,,,,45461,0,1
234070,73566303136607921,,0,450,463.0,-1040,-300,-650.0,,,2,4,,,,,,,,,,,45461,0,1
234071,73566303140430921,,0,450,463.0,-1030,-280,,,,2,4,,,,,,,,,,,45433,0,1
234072,73566303153384707,,0,450,463.0,-980,-230,-660.0,,,2,4,,,,,,,,,,,45461,0,1
234073,73566303123652367,,0,450,463.0,-980,-270,,,,2,4,,,,,,,,,,,45433,0,1
234074,73566303119830367,,0,450,463.0,-960,-200,-660.0,,,2,4,,,,,,,,,,,45461,0,1
234075,73566303157208707,,0,450,463.0,-990,-260,,,,2,4,,,,,,,,,,,45433,0,1
234076,73566303170162289,,0,450,463.0,-1050,-230,-660.0,,,2,4,,,,,,,,,,,45461,0,1
234077,73566303173987289,,0,450,463.0,-1040,-250,,,,2,4,,,,,,,,,,,45433,0,1
234078,73566303182291465,,0,450,463.0,-1060,-300,-670.0,,,2,4,,,,,,,,,,,45461,0,1
234079,73566303186117465,,0,450,463.0,-1060,-270,,,,2,4,,,,,,,,,,,45433,0,1
234080,73566303935357834,,0,450,414.0,-1070,-260,-710.0,,,2,4,,,,,,,,,,,45461,0,1
234081,73566303935357834,,0,450,281.0,-1070,-220,-750.0,,,2,4,,,,,,,,,,,45461,0,1
234082,73566303939187834,,0,450,414.0,-1070,-260,,,,2,4,,,,,,,,,,,45433,0,1
234083,73566303952135736,,0,450,414.0,-1080,-230,-720.0,,,2,4,,,,,,,,,,,45461,0,1
234084,73566303955966736,,0,450,414.0,-1080,-250,,,,2,4,,,,,,,,,,,45433,0,1
234085,73566303968912092,,0,450,414.0,-1060,-220,-700.0,,,2,4,,,,,,,,,,,45461,0,1
234086,73566303972744092,,0,450,414.0,-1070,-240,,,,2,4,,,,,,,,,,,45433,0,1
234087,73566304473550942,,0,10838,472.0,-760,-135,-760.0,,,4,3,,,,,,,,,,,16687,0,1
234088,73566304707543040,,0,10838,,-760,-130,-760.0,,,3,3,,,,,,,43211.0,34200.0,,2697489.0,0,0,1
234089,73566307599622568,,0,3102,489.0,-920,-120,-640.0,-45.0,,1,4,274.0,3076.0,,,,,,,,,45459,0,1
234090,73566307605115899,,0,3102,95.0,-1110,-300,-740.0,,,2,4,,,,,,,,,,,45461,0,1
234091,73566307930734592,,0,3102,,-970,-150,-610.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,1
234092,73566308154523511,,0,1423,489.0,-820,-130,-600.0,,,2,4,,,,,,,,,,,45458,0,1
234093,73566308242621492,,0,1423,490.0,-1000,-200,-610.0,,,2,4,,,,,,,,,,,45458,0,1
234094,73566311147044864,,0,10813,,-800,-150,-800.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234095,73566311012919315,,0,10813,472.0,-770,-145,-770.0,,,4,3,,,,,,,,,,,16687,0,1
234096,73566311196091504,,0,10813,225.0,-810,-165,-810.0,,,5,3,,,,,,,,,,,16687,0,1
234097,73566314025064490,,0,1423,406.0,-1010,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
234098,73566314007236967,,0,1423,489.0,-850,-80,-550.0,80.0,,1,4,274.0,9574.0,,,,,,,,,45459,0,1
234099,73566314025064490,,0,1423,490.0,-1000,-300,-620.0,,,2,4,,,,,,,,,,,45461,0,1
234100,73566314191623693,,0,1423,460.0,-1000,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234101,73566314150255674,,0,3102,460.0,-1010,-170,-730.0,,,2,4,,,,,,,,,,,45458,0,1
234102,73566314192198585,,0,3102,489.0,-960,-140,-720.0,,,2,4,,,,,,,,,,,45458,0,1
234103,73566314192198585,,0,3102,490.0,-1090,-220,-720.0,,,2,4,,,,,,,,,,,45458,0,1
234104,73566314192198585,,0,3102,95.0,-1110,-300,-720.0,,,2,4,,,,,,,,,,,45458,0,1
234105,73566314275536896,,0,1423,,-850,-110,-510.0,80.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
234106,73566314634382834,,0,1423,254.0,-1020,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
234107,73566314638288834,,0,1423,254.0,-1010,-300,,,,2,4,,,,,,,,,,,45433,0,1
234108,73566314647811736,,0,1423,254.0,-980,-300,-590.0,,,2,4,,,,,,,,,,,45461,0,1
234109,73566314651718736,,0,1423,254.0,-990,-300,,,,2,4,,,,,,,,,,,45433,0,1
234110,73566315774173236,,0,450,489.0,-840,-100,-650.0,,,2,4,,,,,,,,,,,45458,0,1
234111,73566317529087134,,0,10813,472.0,-790,-170,-790.0,,,4,3,,,,,,,,,,,16687,0,1
234112,73566317949485056,,0,10813,,-760,-110,-760.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234113,73566318764918995,,0,10813,225.0,-810,-175,-810.0,,,5,3,,,,,,,,,,,16687,0,1
234114,73566318764918995,,0,10813,354.0,-830,-190,-830.0,,,5,3,,,,,,,,,,,16687,0,1
234115,73566318765898965,,0,10813,155.0,-840,-200,-840.0,,,5,3,,,,,,,,,,,16687,0,1
234116,73566320480050625,,0,1423,489.0,-850,-120,-520.0,44.0,,1,4,274.0,9632.0,,,,,,,,,45459,0,1
234117,73566320481275393,,0,1423,490.0,-960,-160,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234118,73566320481275393,,0,1423,460.0,-980,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234119,73566320637247488,,0,1423,,-850,-120,-550.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
234120,73566320607600880,,0,3300,490.0,-990,-150,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234121,73566320607600880,,0,3300,460.0,-1140,-300,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234122,73566320607600880,,0,3300,489.0,-990,-130,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234123,73566320607600880,,0,3300,406.0,-1060,-210,-750.0,,,2,4,,,,,,,,,,,45458,0,1
234124,73566320799758388,,0,1423,406.0,-1000,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234125,73566323955866755,,0,10813,472.0,-770,-135,-770.0,,,4,3,,,,,,,,,,,16687,0,1
234126,73566324051356729,,0,10813,225.0,-800,-165,-800.0,,,5,3,,,,,,,,,,,16687,0,1
234127,73566324247756800,,0,10813,,-760,-110,-760.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234128,73566324650457264,,0,10813,354.0,-750,-155,-750.0,,,5,3,,,,,,,,,,,16687,0,1
234129,73566326900435139,,0,1423,489.0,-850,-100,-540.0,82.0,,1,4,274.0,9590.0,,,,,,,,,45459,0,1
234130,73566326905671188,,0,1423,460.0,-1000,-300,,,,2,4,,,,,,,,,,,45433,0,1
234131,73566326905671188,,0,1423,490.0,-1000,-210,,,,2,4,,,,,,,,,,,45433,0,1
234132,73566327099722214,,0,450,489.0,-840,-60,-690.0,,,2,4,,,,,,,,,,,45458,0,1
234133,73566327099722214,,0,450,406.0,-990,-170,-690.0,,,2,4,,,,,,,,,,,45458,0,1
234134,73566327107372387,,0,1423,406.0,-1000,-300,,,,2,4,,,,,,,,,,,45433,0,1
234135,73566327099722214,,0,450,460.0,-980,-190,-690.0,,,2,4,,,,,,,,,,,45458,0,1
234136,73566327411769344,,0,1423,,-850,-100,-520.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
234137,73566328568510057,,0,1423,148.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
234138,73566328844607724,,0,1423,59.0,-960,-220,-640.0,,,2,4,,,,,,,,,,,45461,0,1
234139,73566328848658724,,0,1423,59.0,-980,-270,,,,2,4,,,,,,,,,,,45433,0,1
234140,73566329483034705,,0,1423,95.0,-1000,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234141,73566330352207917,,0,10813,472.0,-790,-145,-790.0,,,4,3,,,,,,,,,,,16687,0,1
234142,73566330352207917,,0,10813,225.0,-790,-160,-790.0,,,5,3,,,,,,,,,,,16687,0,1
234143,73566330620739584,,0,10813,,-770,-120,-770.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
234144,73566333373423355,,0,1423,490.0,-980,-210,-600.0,,,2,4,,,,,,,,,,,45461,0,1
234145,73566333372215307,,0,1423,489.0,-840,-100,-530.0,61.0,,1,4,274.0,9646.0,,,,,,,,,45459,0,1
234146,73566333373423355,,0,1423,460.0,-990,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
234147,73566333506789227,,0,3102,95.0,-1060,-210,-720.0,,,2,4,,,,,,,,,,,45458,0,1
234148,73566333506789227,,0,3102,489.0,-980,-150,-730.0,,,2,4,,,,,,,,,,,45458,0,1
234149,73566333693460480,,0,1423,,-850,-120,-530.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
234150,73566333938173555,,0,1423,406.0,-990,-300,,,,2,4,,,,,,,,,,,45433,0,1
