id,timestamp,systemTimestamp,location_timestamp,serving_cell_timestamp,sim_id,technology,direction,category_id,channel_type_id,name_id,name_extra_id,msg_hex,radio_bearer_id,arfcn,code,param1,param2,info,node_id,is_synced
899335,73566258790108672,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,7,0,DFEE1B8A8828BDA9E94A90100A0100A5A1BC80067CA0000000000000000000,40,-1,-1,,,,0,1
899336,73566258788011516,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,0,0,DFA00000000000000000000000000000000000000000000000000000000003,40,-1,-1,,,,0,1
899337,73566258786962938,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,7,0,DF8E007C510C8224AA2FE0090C858448446660880000000000000000000002,40,-1,-1,,,,0,1
899338,73566258784863734,73566258828882736,,7.356625872296346e+16,0,3,1,2,4,0,0,DF400000000000000000000000000000000000000000000000000000000001,40,-1,-1,,,,0,1
899339,73566258785916408,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,7,0,DF6E02130100E0000000000000000000000000000000000000000000000003,40,-1,-1,,,,0,1
899340,73566258795576252,73566258828935168,,7.356625872296346e+16,0,3,1,2,112,1,0,01E61661094009132010C30385E5D027A109,40,-1,-1,,,,0,1
899341,73566258795577252,73566258828935168,,7.356625872296346e+16,0,3,1,2,112,3,0,0380A4A44442DAD02836810010653D5110,40,-1,-1,,,,0,1
899342,73566258789061118,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,0,0,DFC00000000000000000000000000000000000000000000000000000000003,40,-1,-1,,,,0,1
899343,73566258792205828,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,7,0,E02E237D80A4A44442DAD02836810010653D5110E268500E00000000000002,40,-1,-1,,,,0,1
899344,73566258791158274,73566258828935168,,7.356625872296346e+16,0,3,1,2,4,7,0,E00E007C510C8224AA2FE0090C858448446660880000000000000000000001,40,-1,-1,,,,0,1
899345,73566258792309252,73566258828935168,,7.356625872296346e+16,0,3,1,2,112,0,0,00510C8224AA2FE0090C85844844666088,40,-1,-1,,,,0,1
899346,73566258793253382,73566258828987600,,7.356625879250688e+16,0,3,1,2,4,7,0,E04E0187E61661094009132010C30385E5D027A10900000000000000000001,40,-1,-1,,,,0,1
899347,73566258799384081,73566258840784080,,7.356625879250688e+16,0,3,1,2,2,3,0,30E728E20A47486411859800A611EEC782693A78109E0D420002819FD502C698270B9D3C284F0EA3000144CFE681634C1385CE9E24A78B528002A467F340B1A609C2E74F1A53C7A9C00153200018B4AFD03C0090088EE1982780090088F95D6928E0C423DDCFE402841EA21D801402A400,0,-1,-1,,,,0,1
899348,73566258795578252,73566258828935168,,7.356625879250688e+16,0,3,1,2,112,5,0,0523303AFFFF03FFFC5010F0290C0A8018000C8BF5B15EA0000003F5A11C20320247894201400010440060222E56300C60202C000C14CC003C4300B6D810021844A0585842FC201000230A18388A0007C00000,40,-1,-1,,,,0,1
899349,73566258803285013,73566258840836512,,7.356625879250688e+16,0,3,2,2,1,18,0,4B880028A0000032AAD506A556A88A48304480018001500CC0D5D62994C02809DEC27710F1A565018842118A6BE7A4F104230D0C535C001CEC6A049EDB597E48B359233AF9C0260428D1FA80,2,10838,472,,,,0,1
899350,73566258795725322,73566258840784080,,7.356625879250688e+16,0,3,2,2,0,1,0,294710523A43208C2CC0152D177FAAA840,0,-1,-1,,,,0,1
899351,73566258806683966,73566258840836512,,7.356625879250688e+16,0,3,2,3,8,8,0,08085834F211800108191C93432B259EF9891E700098000338A58CC48F38004C000100191DAD2617051805F4EC0885C23103E5E034320220005805F070C040101A05F4F00EA0431B0634F2118598325D0107E1,0,10838,472,,,,0,1
899352,73566258820176950,73566258859501152,,7.356625879250688e+16,0,3,1,2,3,16,0,B1632B5C8C0E0001800128C0000100C10000C002DF37C6F50140,2,10838,472,,,,0,1
899353,73566258803487766,73566258840836512,,7.356625879250688e+16,0,3,2,2,1,5,0,15004100682920081ABAC5302FA2388291D61600144D12,3,10838,472,,,,0,1
899354,73566258803410966,73566258840836512,,7.356625879250688e+16,0,3,2,3,5,36,0,052401035758A605F44710523AC2,0,10838,472,,,,0,1
899355,73566258818081842,73566258859501152,,7.356625879250688e+16,0,3,1,2,3,8,0,233140D9103001132C04A380,2,10838,472,,,,0,1
899356,73566258814413867,73566258859448736,,7.356625879250688e+16,0,3,1,2,3,8,0,224271B86097A76220,2,10838,472,,,,0,1
899357,73566258820267062,73566258859501152,,7.356625879250688e+16,0,3,2,2,1,20,0,E397A1CA0D31000001800002012200818000,2,10838,472,,,,0,1
899358,73566258819130420,73566258859501152,,7.356625879250688e+16,0,3,1,2,3,8,0,22D268725920032C1400BA10006A,2,10838,472,,,,0,1
