id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
314348,73602366378019197,,0,450,148.0,-980,-210,-660.0,,,2,4,,,,,,,,,,,45461,0,1
314349,73602366407685197,,0,450,148.0,-1000,-270,,,,2,4,,,,,,,,,,,45433,0,1
314350,73602366394837213,,0,450,407.0,-970,-200,-680.0,,,2,4,,,,,,,,,,,45461,0,1
314351,73602366394837213,,0,450,148.0,-1060,-300,-670.0,,,2,4,,,,,,,,,,,45461,0,1
314352,73602366442344604,,0,450,95.0,-1070,-300,-680.0,,,2,4,,,,,,,,,,,45461,0,1
314353,73602366616251873,,0,450,356.0,-1100,-300,-710.0,,,2,4,,,,,,,,,,,45461,0,1
314354,73602366814520838,,0,1423,489.0,-810,-120,-590.0,,,2,4,,,,,,,,,,,45458,0,1
314355,73602366907809792,,0,450,,-840,-60,-600.0,70.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055639.0,0,0,1
314356,73602366873089788,,0,450,489.0,-780,-90,-520.0,87.0,,1,4,274.0,9324.0,,,,,,,,,45459,0,1
314357,73602366940193051,,0,450,489.0,-820,-90,-550.0,67.0,,1,4,274.0,9452.0,,,,,,,,,45459,0,1
314358,73602367007304049,,0,450,489.0,-830,-100,-550.0,69.0,,1,4,274.0,9580.0,,,,,,,,,45459,0,1
314359,73602367025187590,,0,3300,95.0,-1060,-190,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314360,73602367025187590,,0,3300,489.0,-1020,-140,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314361,73602367025187590,,0,3300,490.0,-990,-110,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314362,73602367025187590,,0,3300,460.0,-1080,-210,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314363,73602367273016691,,0,3300,407.0,-1110,-200,-820.0,,,2,4,,,,,,,,,,,45461,0,1
314364,73602367273016691,,0,3300,406.0,-1070,-170,-800.0,,,2,4,,,,,,,,,,,45461,0,1
314365,73602367273016691,,0,3300,281.0,-1060,-190,-770.0,,,2,4,,,,,,,,,,,45461,0,1
314366,73602367379734528,,0,3300,,-1000,-120,-660.0,-10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,1
314367,73602367342795205,,0,3300,490.0,-1000,-120,-680.0,7.0,,1,4,274.0,2029.0,,,,,,,,,45459,0,1
314368,73602367521899635,,0,3300,59.0,-1180,-300,-790.0,,,2,4,,,,,,,,,,,45461,0,1
314369,73602367931625022,,0,3102,460.0,-1150,-300,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314370,73602367958888417,,0,3102,489.0,-1020,-160,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314371,73602369628844270,,0,10813,472.0,-740,-125,-740.0,,,4,3,,,,,,,,,,,16687,0,1
314372,73602370156494848,,0,10813,,-730,-110,-730.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314373,73602370755632211,,0,10813,354.0,-790,-170,-790.0,,,5,3,,,,,,,,,,,16687,0,1
314374,73602370755632211,,0,10813,225.0,-780,-150,-780.0,,,5,3,,,,,,,,,,,16687,0,1
314375,73602372655798016,,0,1423,489.0,-850,-120,-500.0,70.0,,1,4,274.0,10114.0,,,,,,,,,45459,0,1
314376,73602372656596871,,0,1423,490.0,-910,-180,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314377,73602372773347359,,0,450,489.0,-860,-100,-670.0,,,2,4,,,,,,,,,,,45458,0,1
314378,73602372733502026,,0,450,490.0,-960,-190,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314379,73602372794357717,,0,450,406.0,-950,-180,-680.0,,,2,4,,,,,,,,,,,45458,0,1
314380,73602372794357717,,0,450,460.0,-960,-180,-680.0,,,2,4,,,,,,,,,,,45458,0,1
314381,73602372888256304,,0,1423,273.0,-970,-220,,,,2,4,,,,,,,,,,,45433,0,1
314382,73602372858495304,,0,1423,406.0,-900,-220,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314383,73602372858495304,,0,1423,460.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314384,73602373240619008,,0,1423,,-840,-110,-520.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314385,73602373599922778,,0,450,347.0,-1090,-300,-700.0,,,2,4,,,,,,,,,,,45458,0,1
314386,73602373920163506,,0,3300,460.0,-1060,-150,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314387,73602373920163506,,0,3300,490.0,-1000,-100,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314388,73602373920163506,,0,3300,489.0,-1000,-130,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314389,73602373920163506,,0,3300,95.0,-1090,-210,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314390,73602375147823364,,0,450,95.0,-990,-210,-690.0,,,2,4,,,,,,,,,,,45458,0,1
314391,73602375179337343,,0,450,407.0,-1030,-200,-700.0,,,2,4,,,,,,,,,,,45458,0,1
314392,73602375272927158,,0,1423,95.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314393,73602375737233842,,0,1423,489.0,-820,-110,-610.0,,,2,4,,,,,,,,,,,45458,0,1
314394,73602375837614080,,0,3300,,-1010,-140,-640.0,-30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,1
314395,73602376107136050,,0,10813,472.0,-710,-95,-710.0,,,4,3,,,,,,,,,,,16687,0,1
314396,73602376388378624,,0,10813,,-750,-110,-750.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314397,73602376908827691,,0,10813,225.0,-780,-140,-780.0,,,5,3,,,,,,,,,,,16687,0,1
314398,73602377382979763,,0,10813,354.0,-780,-135,-780.0,,,5,3,,,,,,,,,,,16687,0,1
314399,73602379131763047,,0,1423,489.0,-850,-100,-540.0,61.0,,1,4,274.0,10178.0,,,,,,,,,45459,0,1
314400,73602379132522463,,0,1423,490.0,-950,-220,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314401,73602379163397866,,0,1423,460.0,-1020,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
314402,73602379163397866,,0,1423,406.0,-1020,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
314403,73602379172187179,,0,3300,460.0,-1060,-170,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314404,73602379172187179,,0,3300,489.0,-1000,-130,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314405,73602379172187179,,0,3300,490.0,-1020,-140,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314406,73602379247738679,,0,3300,95.0,-1060,-170,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314407,73602379425997607,,0,450,489.0,-860,-100,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314408,73602379532337152,,0,1423,,-840,-100,-540.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314409,73602379575267934,,0,450,460.0,-1020,-180,-730.0,,,2,4,,,,,,,,,,,45458,0,1
314410,73602379669638150,,0,3102,489.0,-1020,-150,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314411,73602379722067757,,0,3102,460.0,-1010,-150,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314412,73602379894034702,,0,3102,95.0,-1160,-300,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314413,73602381166945204,,0,3102,490.0,-1020,-160,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314414,73602381821002857,,0,1423,124.0,-960,-300,-570.0,,,2,4,,,,,,,,,,,45461,0,1
314415,73602381976183773,,0,450,490.0,-1050,-300,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314416,73602382597630098,,0,10813,472.0,-710,-100,-710.0,,,4,3,,,,,,,,,,,16687,0,1
314417,73602382709915648,,0,10813,,-740,-100,-740.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314418,73602382718741625,,0,10813,225.0,-780,-155,-780.0,,,5,3,,,,,,,,,,,16687,0,1
314419,73602384254448874,,0,10813,354.0,-790,-160,-790.0,,,5,3,,,,,,,,,,,16687,0,1
314420,73602385710198571,,0,1423,490.0,-930,-180,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314421,73602385709461944,,0,1423,489.0,-840,-110,-520.0,47.0,,1,4,274.0,9412.0,,,,,,,,,45459,0,1
314422,73602385821649812,,0,3102,460.0,-1050,-210,-740.0,,,2,4,,,,,,,,,,,45458,0,1
314423,73602385896538112,,0,1423,,-840,-110,-540.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314424,73602385837272066,,0,1423,460.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314425,73602385884050648,,0,1423,406.0,-1000,-300,,,,2,4,,,,,,,,,,,45433,0,1
314426,73602386231794907,,0,450,489.0,-860,-100,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314427,73602386231794907,,0,450,490.0,-1050,-300,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314428,73602386861254732,,0,450,460.0,-990,-210,-680.0,,,2,4,,,,,,,,,,,45458,0,1
314429,73602387303029015,,0,1423,180.0,-960,-220,-570.0,,,2,4,,,,,,,,,,,45461,0,1
314430,73602387333080015,,0,1423,180.0,-970,-270,,,,2,4,,,,,,,,,,,45433,0,1
314431,73602387303029015,,0,1423,148.0,-980,-300,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314432,73602387303029015,,0,1423,95.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314433,73602387326621370,,0,1423,180.0,-880,-200,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314434,73602387326621370,,0,1423,273.0,-890,-150,-640.0,,,2,4,,,,,,,,,,,45461,0,1
314435,73602387356673370,,0,1423,180.0,-900,-250,,,,2,4,,,,,,,,,,,45433,0,1
314436,73602387343344226,,0,1423,180.0,-990,-190,-670.0,,,2,4,,,,,,,,,,,45461,0,1
314437,73602387373397226,,0,1423,180.0,-970,-230,,,,2,4,,,,,,,,,,,45433,0,1
314438,73602387360177123,,0,1423,180.0,-960,-300,-570.0,,,2,4,,,,,,,,,,,45461,0,1
314439,73602387390231123,,0,1423,180.0,-960,-260,,,,2,4,,,,,,,,,,,45433,0,1
314440,73602387376952545,,0,1423,180.0,-950,-180,-670.0,,,2,4,,,,,,,,,,,45461,0,1
314441,73602387407007545,,0,1423,180.0,-950,-240,,,,2,4,,,,,,,,,,,45433,0,1
314442,73602387635162706,,0,1423,124.0,-990,-300,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314443,73602388214231528,,0,3300,95.0,-1070,-190,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314444,73602388214231528,,0,3300,489.0,-1010,-130,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314445,73602388214231528,,0,3300,490.0,-980,-100,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314446,73602388334084598,,0,3300,460.0,-1170,-300,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314447,73602388393483184,,0,3102,406.0,-1050,-170,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314448,73602388556382208,,0,3300,,-1010,-140,-670.0,-10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,1
314449,73602388531893523,,0,3102,489.0,-1020,-140,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314450,73602388599003486,,0,3102,490.0,-1030,-180,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314451,73602388888876010,,0,3300,490.0,-1020,-130,-680.0,-14.0,,1,4,274.0,2165.0,,,,,,,,,45459,0,1
314452,73602388902617795,,0,1423,489.0,-820,-120,-600.0,,,2,4,,,,,,,,,,,45458,0,1
314453,73602389126023222,,0,10813,472.0,-720,-125,-720.0,,,4,3,,,,,,,,,,,16687,0,1
314454,73602389556264960,,0,10813,,-730,-120,-730.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314455,73602390257261731,,0,10813,225.0,-770,-165,-770.0,,,5,3,,,,,,,,,,,16687,0,1
314456,73602390257261731,,0,10813,354.0,-790,-185,-790.0,,,5,3,,,,,,,,,,,16687,0,1
314457,73602392144441453,,0,1423,406.0,-960,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314458,73602392144441453,,0,1423,490.0,-920,-190,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314459,73602392142952714,,0,1423,489.0,-830,-100,-530.0,113.0,,1,4,274.0,9395.0,,,,,,,,,45459,0,1
314460,73602392144441453,,0,1423,460.0,-960,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314461,73602392306267308,,0,3300,490.0,-990,-130,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314462,73602392306267308,,0,3300,489.0,-990,-130,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314463,73602392367107986,,0,1423,148.0,-900,-180,-620.0,,,2,4,,,,,,,,,,,45461,0,1
314464,73602392375527764,,0,3300,95.0,-1060,-160,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314465,73602392375527764,,0,3300,460.0,-1060,-150,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314466,73602392437662499,,0,1423,124.0,-1030,-300,-640.0,,,2,4,,,,,,,,,,,45461,0,1
314467,73602392579270275,,0,450,489.0,-850,-100,-650.0,,,2,4,,,,,,,,,,,45458,0,1
314468,73602392717000704,,0,1423,,-840,-100,-520.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314469,73602392643434734,,0,3300,406.0,-1080,-210,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314470,73602392661734077,,0,3102,460.0,-1080,-210,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314471,73602392661734077,,0,3102,490.0,-1030,-160,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314472,73602393515122158,,0,3300,489.0,-970,-120,-670.0,31.0,,1,4,274.0,1773.0,,,,,,,,,45459,0,1
314473,73602393532795073,,0,3102,489.0,-1030,-140,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314474,73602393565774733,,0,3300,281.0,-1060,-190,-770.0,,,2,4,,,,,,,,,,,45461,0,1
314475,73602393741197312,,0,3300,,-970,-120,-650.0,10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055619.0,0,0,1
314476,73602394110565456,,0,3300,407.0,-1160,-300,-770.0,,,2,4,,,,,,,,,,,45461,0,1
314477,73602394760886022,,0,3300,59.0,-1070,-210,-760.0,,,2,4,,,,,,,,,,,45461,0,1
314478,73602395019356113,,0,450,460.0,-1100,-300,-710.0,,,2,4,,,,,,,,,,,45458,0,1
314479,73602395019356113,,0,450,407.0,-950,-150,-710.0,,,2,4,,,,,,,,,,,45458,0,1
314480,73602395188538819,,0,3300,385.0,-1170,-300,-780.0,,,2,4,,,,,,,,,,,45461,0,1
314481,73602395218769819,,0,3300,385.0,-1170,-300,,,,2,4,,,,,,,,,,,45433,0,1
314482,73602395205372109,,0,3300,385.0,-1080,-190,-790.0,,,2,4,,,,,,,,,,,45461,0,1
314483,73602395235604109,,0,3300,385.0,-1090,-250,,,,2,4,,,,,,,,,,,45433,0,1
314484,73602395217898943,,0,3300,385.0,-1180,-300,-790.0,,,2,4,,,,,,,,,,,45461,0,1
314485,73602395248131943,,0,3300,385.0,-1150,-260,,,,2,4,,,,,,,,,,,45433,0,1
314486,73602395254235478,,0,450,406.0,-1060,-300,-670.0,,,2,4,,,,,,,,,,,45458,0,1
314487,73602395449065554,,0,10813,472.0,-720,-115,-720.0,,,4,3,,,,,,,,,,,16687,0,1
314488,73602395869216768,,0,10813,,-710,-100,-710.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314489,73602395867005039,,0,10813,225.0,-760,-150,-760.0,,,5,3,,,,,,,,,,,16687,0,1
314490,73602398503822815,,0,1423,490.0,-920,-140,,,,2,4,,,,,,,,,,,45433,0,1
314491,73602398443354980,,0,1423,489.0,-850,-110,-530.0,23.0,,1,4,274.0,933.0,,,,,,,,,45459,0,1
314492,73602398482619834,,0,3300,489.0,-990,-110,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314493,73602398444728423,,0,1423,273.0,-1000,-300,-620.0,,,2,4,,,,,,,,,,,45461,0,1
314494,73602398474986423,,0,1423,406.0,-980,-300,,,,2,4,,,,,,,,,,,45433,0,1
314495,73602398444728423,,0,1423,460.0,-1000,-300,-620.0,,,2,4,,,,,,,,,,,45461,0,1
314496,73602398482619834,,0,3300,490.0,-1000,-120,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314497,73602398482619834,,0,3300,460.0,-1180,-300,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314498,73602398739384786,,0,1423,148.0,-910,-260,,,,2,4,,,,,,,,,,,45433,0,1
314499,73602398820371669,,0,450,489.0,-850,-50,-700.0,,,2,4,,,,,,,,,,,45458,0,1
314500,73602398994169856,,0,1423,,-850,-100,-550.0,70.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314501,73602399105266057,,0,3300,95.0,-1060,-170,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314502,73602399195639723,,0,1423,124.0,-1030,-300,,,,2,4,,,,,,,,,,,45433,0,1
314503,73602400095476316,,0,450,490.0,-950,-200,-650.0,,,2,4,,,,,,,,,,,45458,0,1
314504,73602400466000169,,0,1423,347.0,-990,-300,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314505,73602401660640627,,0,1423,95.0,-900,-220,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314506,73602401885097026,,0,10813,472.0,-730,-105,-730.0,,,4,3,,,,,,,,,,,16687,0,1
314507,73602401976431856,,0,10813,354.0,-790,-165,-790.0,,,5,3,,,,,,,,,,,16687,0,1
314508,73602401976431856,,0,10813,225.0,-770,-145,-770.0,,,5,3,,,,,,,,,,,16687,0,1
314509,73602402156937216,,0,10813,,-730,-100,-730.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314510,73602404891709092,,0,1423,490.0,-970,-300,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314511,73602404890968394,,0,1423,489.0,-850,-90,-550.0,81.0,,1,4,274.0,10158.0,,,,,,,,,45459,0,1
314512,73602404943546845,,0,3102,460.0,-1060,-210,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314513,73602404943546845,,0,3102,489.0,-980,-120,-740.0,,,2,4,,,,,,,,,,,45458,0,1
314514,73602405038394499,,0,1423,406.0,-980,-300,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314515,73602405038394499,,0,1423,124.0,-980,-300,-590.0,,,2,4,,,,,,,,,,,45461,0,1
314516,73602405097581458,,0,1423,460.0,-1000,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
314517,73602405316034560,,0,1423,,-850,-100,-540.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314518,73602405598325203,,0,450,489.0,-860,-100,-670.0,,,2,4,,,,,,,,,,,45458,0,1
314519,73602405684367372,,0,450,490.0,-950,-190,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314520,73602405846372739,,0,1423,426.0,-960,-300,-570.0,,,2,4,,,,,,,,,,,45461,0,1
314521,73602405876772739,,0,1423,426.0,-960,-300,,,,2,4,,,,,,,,,,,45433,0,1
314522,73602406101290756,,0,1423,59.0,-1020,-300,-630.0,,,2,4,,,,,,,,,,,45461,0,1
314523,73602406428324819,,0,3102,95.0,-1030,-160,-740.0,,,2,4,,,,,,,,,,,45458,0,1
314524,73602406669118704,,0,3300,490.0,-1010,-110,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314525,73602406669118704,,0,3300,489.0,-1050,-160,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314526,73602406669118704,,0,3300,238.0,-1080,-190,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314527,73602406669118704,,0,3300,95.0,-1070,-190,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314528,73602406669118704,,0,3300,460.0,-1090,-190,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314529,73602406869083744,,0,450,406.0,-960,-190,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314530,73602407084364763,,0,1423,148.0,-850,-180,-570.0,,,2,4,,,,,,,,,,,45461,0,1
314531,73602407272516799,,0,1423,273.0,-870,-180,-590.0,,,2,4,,,,,,,,,,,45458,0,1
314532,73602407335076674,,0,3102,490.0,-1020,-180,-740.0,,,2,4,,,,,,,,,,,45458,0,1
314533,73602407576176836,,0,1423,281.0,-1020,-300,,,,2,4,,,,,,,,,,,45433,0,1
314534,73602408357736578,,0,10813,472.0,-740,-110,-740.0,,,4,3,,,,,,,,,,,16687,0,1
314535,73602408375080099,,0,10813,354.0,-790,-165,-790.0,,,5,3,,,,,,,,,,,16687,0,1
314536,73602408375080099,,0,10813,225.0,-770,-135,-770.0,,,5,3,,,,,,,,,,,16687,0,1
314537,73602408527691776,,0,10813,,-750,-100,-750.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314538,73602411422945919,,0,1423,490.0,-920,-170,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314539,73602411422945919,,0,1423,406.0,-990,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
314540,73602411422945919,,0,1423,460.0,-980,-300,-610.0,,,2,4,,,,,,,,,,,45461,0,1
314541,73602411421514027,,0,1423,489.0,-850,-100,-550.0,80.0,,1,4,274.0,87.0,,,,,,,,,45459,0,1
314542,73602411422945919,,0,1423,148.0,-980,-300,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314543,73602411582415725,,0,3102,460.0,-1040,-190,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314544,73602411672594393,,0,3102,489.0,-1020,-130,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314545,73602411679121408,,0,1423,,-850,-100,-520.0,60.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314546,73602412280824775,,0,1423,124.0,-970,-240,-640.0,,,2,4,,,,,,,,,,,45461,0,1
314547,73602413248690680,,0,450,489.0,-850,-110,-650.0,,,2,4,,,,,,,,,,,45458,0,1
314548,73602413312291025,,0,1423,95.0,-850,-190,-560.0,,,2,4,,,,,,,,,,,45458,0,1
314549,73602414057831096,,0,3300,460.0,-1050,-180,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314550,73602414057831096,,0,3300,490.0,-1020,-140,-780.0,,,2,4,,,,,,,,,,,45458,0,1
314551,73602414057831096,,0,3300,95.0,-1180,-300,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314552,73602414175811579,,0,1423,356.0,-1040,-300,,,,2,4,,,,,,,,,,,45433,0,1
314553,73602414152256744,,0,3300,489.0,-1050,-160,-800.0,,,2,4,,,,,,,,,,,45458,0,1
314554,73602414366841496,,0,450,490.0,-970,-180,-690.0,,,2,4,,,,,,,,,,,45458,0,1
314555,73602414408785128,,0,450,491.0,-1110,-300,-720.0,,,2,4,,,,,,,,,,,45458,0,1
314556,73602414436047450,,0,450,460.0,-1090,-300,-700.0,,,2,4,,,,,,,,,,,45458,0,1
314557,73602414571180611,,0,1423,273.0,-890,-210,,,,2,4,,,,,,,,,,,45433,0,1
314558,73602414742038546,,0,10813,472.0,-740,-115,-740.0,,,4,3,,,,,,,,,,,16687,0,1
314559,73602414862270464,,0,10813,,-740,-110,-740.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314560,73602414790794351,,0,10813,225.0,-810,-185,-810.0,,,5,3,,,,,,,,,,,16687,0,1
314561,73602414790794351,,0,10813,354.0,-770,-140,-770.0,,,5,3,,,,,,,,,,,16687,0,1
